Datetime,Open,High,Low,Close,Volume,Previous_Close,Gap,SMA_20,EMA_12,RSI,MACD,Signal,Upper_BB,Lower_BB,Volume_MA_20
2024-03-25 09:49:00-04:00,519.95,520.07,519.88,520.03,80027.0,519.94,0.009999999999990905,520.011,519.9322399397295,39.682539682538106,-0.0325942006617197,-0.03149325766517322,520.4135654572469,519.608434542753,154997.95
2024-03-25 09:50:00-04:00,520.03,520.15,519.99,520.13,166342.0,520.03,0.0,520.019,519.9626645643865,46.87499999999805,-0.014404084123839311,-0.02807542295690644,520.424483467117,519.613516532883,145126.5
2024-03-25 09:51:00-04:00,520.13,520.41,520.13,520.31,185810.0,520.13,0.0,520.029,520.0161007852502,53.79310344827289,0.01437055514804797,-0.019586227335915557,520.4533583391427,519.6046416608573,148073.7
2024-03-25 09:52:00-04:00,520.32,520.34,520.25,520.25,89872.0,520.31,0.010000000000104592,520.033,520.0520852798271,49.65517241379337,0.031964696399199966,-0.009276042588892454,520.4644040724011,519.601595927599,143113.15
2024-03-25 09:53:00-04:00,520.25,520.3,520.1,520.19,139080.0,520.25,0.0,520.0310000000001,520.0733029290844,52.9411764705902,0.040598685169698,0.0006989029628256377,520.458915387603,519.6030846123971,140813.4
2024-03-25 09:54:00-04:00,520.2,520.3,520.19,520.28,52163.0,520.19,0.009999999999990905,520.0325,520.105102478456,71.05263157895472,0.054080030386899125,0.011375128447640336,520.4638442879382,519.6011557120619,135588.65
2024-03-25 09:55:00-04:00,520.28,520.35,520.19,520.32,63645.0,520.28,0.0,520.034,520.1381636356167,70.53571428572208,0.06721692444159544,0.022543487646431357,520.4693050956695,519.5986949043305,131117.65
2024-03-25 09:56:00-04:00,520.33,520.36,520.09,520.14,110939.0,520.32,0.009999999999990905,520.0305000000001,520.1384461532141,65.83333333333704,0.06238438360753662,0.03051166683865241,520.4609453018617,519.6000546981385,132594.0
2024-03-25 09:57:00-04:00,520.14,520.25,520.11,520.25,82373.0,520.14,0.0,520.033,520.1556082834888,72.00000000000219,0.06666220051977234,0.0377417735748764,520.4681454687199,519.5978545312802,134282.7
2024-03-25 09:58:00-04:00,520.24,520.25,520.13,520.17,58295.0,520.25,-0.009999999999990905,520.0285,520.1578223937213,66.66666666666666,0.0628723168980514,0.042767882239511404,520.455547390443,519.601452609557,133145.75
2024-03-25 09:59:00-04:00,520.18,520.33,520.13,520.3,65078.0,520.17,0.009999999999990905,520.038,520.1796958716103,70.21276595744663,0.06955691158873378,0.048125688109355885,520.4808424930878,519.5951575069122,131625.2
2024-03-25 10:00:00-04:00,520.28,520.34,520.11,520.25,216455.0,520.3,-0.01999999999998181,520.0604999999999,520.1905118913626,64.12213740458213,0.07001285430555981,0.05250312134859667,520.498123967399,519.6228760326009,126383.05
2024-03-25 10:01:00-04:00,520.24,520.24,520.13,520.18,104068.0,520.25,-0.009999999999990905,520.0764999999999,520.1888946773067,57.812499999998195,0.06398816151317988,0.05480012938151332,520.5065930131959,519.6464069868039,120659.8
2024-03-25 10:02:00-04:00,520.17,520.23,520.06,520.22,89154.0,520.18,-0.009999999999990905,520.0995,520.1936801115672,60.93749999999917,0.06172963398057618,0.05618603030132589,520.5069296839561,519.692070316044,116293.0
2024-03-25 10:03:00-04:00,520.22,520.3,520.09,520.18,258591.0,520.22,0.0,520.1234999999999,520.1915754790184,56.09756097560818,0.05606577754929276,0.05616197975091927,520.4859057046142,519.7610942953856,121065.15
2024-03-25 10:04:00-04:00,520.18,520.22,520.08,520.09,53719.0,520.18,0.0,520.141,520.1759484822463,48.36065573770645,0.0438098697749183,0.05369155775571908,520.4561540976464,519.8258459023535,117691.05
2024-03-25 10:05:00-04:00,520.1,520.23,520.1,520.21,46070.0,520.09,0.009999999999990905,520.1650000000001,520.1811871772853,45.689655172418014,0.04328105462661824,0.051609457129898915,520.4146734709686,519.9153265290315,109537.3
2024-03-25 10:06:00-04:00,520.22,520.3,520.16,520.18,82804.0,520.21,0.009999999999990905,520.1800000000001,520.181004534626,46.90265486725503,0.03998034697906405,0.049283635099731944,520.3905631546722,519.9694368453279,104094.95
2024-03-25 10:07:00-04:00,520.17,520.37,520.14,520.35,80145.0,520.18,-0.009999999999990905,520.1985,520.2070038369912,56.451612903222696,0.05049995954038877,0.04952689998786331,520.3998925206374,519.9971074793625,104478.2
2024-03-25 10:08:00-04:00,520.35,520.49,520.31,520.45,182633.0,520.35,0.0,520.2239999999999,520.2443878620695,56.80000000000043,0.06614353109648619,0.05285022620958789,520.4165343441689,520.031465655831,110363.15
2024-03-25 10:09:00-04:00,520.45,520.5,520.38,520.4,84041.0,520.45,0.0,520.2425000000001,520.268328190982,53.17460317459918,0.07365751415511568,0.05701168379869345,520.4275035561548,520.0574964438454,110563.85
2024-03-25 10:10:00-04:00,520.4,520.61,520.4,520.59,82255.0,520.4,0.0,520.2655,520.3178161616001,67.71653543306657,0.09386183120489022,0.0643817132799328,520.4995017993642,520.0314982006357,106359.5
