,Open,High,Low,Close,Volume,SMA,EMA,RSI,MACD,MACD_Signal,MACD_Hist,Price_Change,High_Low_Spread,Close_Open_Spread,Previous_Close,Open_Close_Diff,VWAP,RSI_Change,MACD_Change,BB_High,BB_Low,BB_Width,Historical_Volatility,Price_Volume,Momentum,Stochastic_Oscillator,Gap
2024-06-07 04:34:00,533.368,533.468,533.368,533.468,4.0,533.3433333333334,533.3569141155156,53.84615384615115,0.023525686600009976,0.01624477533521482,0.007280911264795156,0.0001874878132919,0.099999999999909,0.099999999999909,533.368,0.0,533.3067716554152,9.20329670328966,0.007992457368800387,533.5107221528701,533.2202778471301,0.29044430574003854,1.123512349729364,2133.872,0.049999999999954525,100.0,0.0
2024-06-07 04:35:00,533.468,533.468,533.467,533.468,49.0,533.3466666666667,533.3707998510761,63.636363636365516,0.029519484406364427,0.018899717149444745,0.010619767256919682,0.0,0.0009999999999763,0.0,533.468,0.0,533.3071463738559,9.79020979021437,0.005993797806354451,533.5173736309802,533.21762636902,0.2997472619601922,1.178252943978497,26139.931999999997,0.12999999999999545,100.0,0.0
2024-06-07 04:36:00,533.428,533.428,533.368,533.378,1014.0,533.3506666666667,533.3716998696916,61.40350877193297,0.026699588278574993,0.020459691375270796,0.006239896903304197,-0.0001687074013809,0.0599999999999454,-0.0499999999999545,533.468,-0.0399999999999636,533.3103977463005,-2.2328548644325465,-0.002819896127789434,533.5107909861597,533.2182090138404,0.2925819723193399,1.1600344822436075,540845.292,0.030000000000086402,60.869565217410646,-0.03999999999996362
2024-06-07 04:37:00,533.368,533.368,533.368,533.368,500.0,533.3586666666666,533.3712373859802,58.181818181823445,0.02338827834046242,0.021045408768309123,0.002342869572153298,-1.874842981897107e-05,0.0,0.0,533.378,-0.0099999999999909,533.311672301633,-3.2216905901095245,-0.003311309938112572,533.5061344401665,533.2178655598336,0.28826888033290743,1.1318127053512341,266684.0,0.0,56.521739130456275,-0.009999999999990905
2024-06-07 04:38:00,533.328,533.329,533.328,533.328,2.0,533.362,533.3658327127326,58.18181818181141,0.01733653091503129,0.020303633197653558,-0.0029671022826222686,-7.499512531694563e-05,0.0009999999999763,0.0,533.368,-0.0400000000000773,533.3116737466261,-1.2036593943776097e-11,-0.006051747425431131,533.4949585322468,533.2170414677532,0.27791706449352205,1.121267140334934,1066.656,-0.13999999999998636,36.36363636361757,-0.04000000000007731
2024-06-07 04:39:00,533.358,533.359,533.358,533.358,3.0,533.37,533.364853623641,57.407407407401166,0.014790728448815571,0.01920105224788596,-0.00441032379907039,5.625056250546656e-05,0.00100000000009,0.0,533.328,0.0299999999999727,533.3116798955846,-0.7744107744102422,-0.0025458024662157186,533.4872863806957,533.2177136193045,0.26957276139114583,1.0750441851362211,1600.0739999999998,-0.11000000000001364,44.99999999997442,0.029999999999972715
2024-06-07 04:40:00,533.308,533.368,533.308,533.368,591.0,533.376,533.3652469206859,56.6037735849093,0.013425319354723797,0.01804590566925353,-0.0046205863145297316,1.87491328527134e-05,0.0600000000000591,0.0600000000000591,533.358,-0.0499999999999545,533.3131150347089,-0.803633822491868,-0.001365409094091774,533.4814854404586,533.2185145595414,0.2629708809172371,1.0441264291240608,315220.488,-0.009999999999990905,41.17647058827463,-0.049999999999954525
2024-06-07 04:41:00,533.358,533.359,533.358,533.358,1.0,533.38,533.3643410556001,54.7169811320694,0.011404838504859072,0.016717692236374638,-0.005312853731515566,-1.8748781329458453e-05,0.00100000000009,0.0,533.368,-0.0100000000001045,533.313116969906,-1.8867924528398987,-0.0020204808498647253,533.4826501958827,533.2213498041173,0.26130039176541686,1.0175853772512338,533.358,-0.010000000000104592,35.29411764703522,-0.010000000000104592
2024-06-07 04:42:00,533.368,533.368,533.368,533.368,50.0,533.384,533.3647984236501,46.666666666671716,0.010489591816281063,0.015472072152355923,-0.00498248033607486,1.87491328527134e-05,0.0,0.0,533.358,0.0100000000001045,533.3132350283945,-8.050314465397683,-0.0009152466885780086,533.4792218496892,533.2367781503107,0.2424436993785548,1.0122647874915491,26668.4,0.04000000000007731,41.17647058827463,0.010000000000104592
2024-06-07 04:49:00,533.298,533.309,533.238,533.308,71.0,533.378,533.3576986206938,37.50000000000888,0.004866653905537532,0.013350988502992246,-0.008484334597454714,-0.0001124926879754,0.0709999999999126,0.0099999999999909,533.368,-0.07000000000005,533.3132190864251,-9.166666666662834,-0.005622937910743531,533.4772463822217,533.2417536177784,0.23549276444327916,0.953666608409421,37864.868,-0.049999999999954525,30.43478260868061,-0.07000000000005002
2024-06-07 04:50:00,533.229,533.239,533.228,533.238,6.0,533.3653333333333,533.342736293107,33.33333333334737,-0.005178287806984372,0.009645133240996922,-0.014823421047981294,-0.000131256234671,0.0110000000000809,0.0090000000000145,533.308,-0.0789999999999508,533.3131997341452,-4.166666666661513,-0.010044941712521904,533.4772463822217,533.2417536177784,0.23549276444327916,1.0034540348194405,3199.4280000000003,-0.12999999999999545,4.166666666710088,-0.07899999999995089
2024-06-07 04:51:00,533.258,533.259,533.258,533.258,77.0,533.3546666666667,533.3321442564686,41.6666666666785,-0.01139380296285708,0.005437346000226122,-0.0168311489630832,3.750670432345338e-05,0.0009999999999763,0.0,533.238,0.0199999999999818,533.3130180784683,8.333333333331133,-0.006215515155872708,533.4794567125701,533.23754328743,0.24191342514018288,0.9764220398963487,41060.866,-0.09999999999990905,12.500000000035527,0.01999999999998181
2024-06-07 04:52:00,533.219,533.219,533.188,533.189,4.0,533.3447333333332,533.31425122441,35.250463821902144,-0.021637938165099513,2.2289167160995e-05,-0.021660227332260508,-0.0001293932768005,0.0310000000000627,-0.0300000000000864,533.258,-0.0389999999999872,533.3129968806085,-6.4162028447763575,-0.010244135202242433,533.4937033252173,533.2123966747826,0.28130665043477165,1.10471715836961,2132.756,-0.1790000000000873,0.3571428571344466,-0.03899999999998727
2024-06-07 04:53:00,533.149,533.149,532.989,532.989,490.0,533.3208000000001,533.2735948213588,23.643949930463677,-0.045371799783197275,-0.00905652862291066,-0.036315271160286614,-0.0003751015118464,0.1599999999999681,-0.1599999999999681,533.189,-0.0399999999999636,533.3063520425247,-11.606513891438468,-0.023733861618097762,533.5520104097303,533.1221895902696,0.4298208194607014,1.665659869240642,261164.61000000002,-0.31899999999996,0.0,-0.03999999999996362
2024-06-07 04:54:00,532.989,533.0,532.909,532.92,574.0,533.2909333333333,533.229395468689,10.174418604670095,-0.06895392156627622,-0.021036007211583774,-0.04791791435469245,-0.0001294585816969,0.0910000000000081,-0.0690000000000736,532.989,0.0,533.2972877871332,-13.469531325793582,-0.023582121783078946,533.5953814272673,533.0310185727326,0.5643628545346928,2.2027096948992533,305896.07999999996,-0.3180000000000973,1.9677996422124984,0.0
2024-06-07 04:55:00,532.93,532.93,532.909,532.91,280.0,533.2537333333333,533.1894710351028,10.028653295147805,-0.08744186402805099,-0.03431717857487722,-0.05312468545317377,-1.876454252047743e-05,0.0209999999999581,-0.0199999999999818,532.92,0.0099999999999909,533.2929056413158,-0.1457653095222895,-0.018487942461774765,533.6163177406829,532.958282259317,0.6580354813659142,2.591617332865293,149214.8,-0.34800000000007003,0.19267822735575002,0.009999999999990905
2024-06-07 04:56:00,532.9,532.94,532.869,532.939,414.0,533.2184666666667,533.1581621557149,15.541601255902378,-0.09861684044074082,-0.04717711094804994,-0.05143972949269088,5.441819444174101e-05,0.0710000000000263,0.0389999999999872,532.91,-0.0099999999999909,533.2870822337043,5.512947960754573,-0.01117497641268983,533.6208143302041,532.9058856697958,0.7149286604083045,2.81685590685994,220636.74599999998,-0.25,14.028056112211026,-0.009999999999990905
2024-06-07 04:57:00,532.93,532.93,532.899,532.9,3.0,533.1866,533.1258918862505,14.86486486488009,-0.10935943631466216,-0.059613576021372384,-0.04974586029328978,-7.317910680204598e-05,0.030999999999949,-0.0299999999999727,532.939,-0.0090000000000145,533.2870360847276,-0.6767363910222883,-0.010742595873921346,533.6318120316953,532.8510879683047,0.7807240633906076,3.0384134675872345,1598.6999999999998,-0.08900000000005548,6.212424849688897,-0.009000000000014552
2024-06-07 04:58:00,532.91,532.91,532.909,532.91,1.0,533.1560666666667,533.0989054004692,17.138364779889642,-0.11573201785336096,-0.0708372643877701,-0.04489475346559085,1.8765246762919577e-05,0.0009999999999763,0.0,532.9,0.0099999999999909,533.2870211015736,2.273499915009552,-0.006372581538698796,533.6331938717441,532.805906128256,0.8272877434881138,3.2308517143346225,532.91,-0.009999999999990905,8.216432865719044,0.009999999999990905
2024-06-07 04:59:00,532.9,532.97,532.899,532.969,18.0,533.1321333333333,533.0826672254105,20.751879699274312,-0.11469934506624213,-0.07960968052346451,-0.03508966454277762,0.0001107128783472,0.0710000000000263,0.0690000000000736,532.91,-0.0099999999999909,533.2867937812723,3.61351491938467,0.0010326727871188268,533.6215026577677,532.7776973422324,0.8438053155352918,3.315676944459657,9593.442000000001,0.059000000000082764,20.040080160324248,-0.009999999999990905
2024-06-07 05:00:00,532.969,533.0,532.949,532.999,325.0,533.1082,533.0722088222342,23.065693430666144,-0.11018999350858394,-0.0857257431204884,-0.024464250388095535,5.628845204874722e-05,0.0510000000000445,0.0299999999999727,532.969,0.0,533.2831268279296,2.313813731391832,0.004509351557658192,533.5872365064548,532.7650634935452,0.8221730129096159,3.337108808538216,173224.67500000002,0.06000000000005912,26.05210420841469,0.0
2024-06-07 05:01:00,532.999,533.04,532.989,533.039,250.0,533.0862666666667,533.0680577194549,27.69230769231504,-0.10221041615136528,-0.08902267772666378,-0.0131877384247015,7.504704511629434e-05,0.0509999999999308,0.0399999999999636,532.999,0.0,533.2807573086927,4.626614261648896,0.007979577357218659,533.5459582132985,532.7634417867016,0.7825164265968851,3.2155714266714734,133259.75,0.13900000000001,34.06813627253528,0.0
2024-06-07 05:02:00,532.989,532.99,532.979,532.979,53.0,533.061,533.0569255045231,24.5751633986917,-0.09958014424864814,-0.09113417103106065,-0.008445973217587485,-0.00011256212022,0.0109999999999672,-0.0099999999999909,533.039,-0.0499999999999545,533.2801376598218,-3.1171442936233404,0.0026302719027171406,533.518688523039,532.7508114769608,0.7678770460781834,3.0874686719103854,28247.887000000002,0.06900000000007367,25.000000000006462,-0.049999999999954525
2024-06-07 05:03:00,533.019,533.02,533.019,533.019,5.0,533.0377333333333,533.0521848164577,30.6040268456356,-0.09319369025945434,-0.0915460748767394,-0.0016476153827149481,7.504986125139723e-05,0.0009999999999763,0.0,532.979,0.0399999999999636,533.2800870811544,6.028863446943902,0.006386453989193797,533.4881011809437,532.7464988190563,0.7416023618873169,2.9971974909954207,2665.0950000000003,0.049999999999954525,38.461538461533976,0.03999999999996362
2024-06-07 05:04:00,533.019,533.02,533.019,533.019,104.0,533.0184666666667,533.0480367144005,33.77777777777291,-0.08712802186028057,-0.09066246427344764,0.0035344424131670688,0.0,0.0009999999999763,0.0,533.019,0.0,533.2790394691153,3.1737509321373096,0.006065668399173774,533.4612613755043,532.7424386244958,0.7188227510084744,2.88876125701499,55433.976,0.01999999999998181,38.461538461533976,0.0
2024-06-07 05:05:00,533.019,533.02,532.979,532.979,2.0,533.0012,533.0394071251004,29.928057553955256,-0.08457368881977345,-0.0894447091827128,0.004871020362939349,-7.50442291924669e-05,0.0409999999999399,-0.0399999999999636,533.019,0.0,533.2790163188149,-3.8497202238176556,0.0025543330405071174,533.4249944160221,532.7408055839779,0.6841888320441285,2.8128848536747784,1065.958,-0.05999999999994543,31.42857142857328,0.0
2024-06-07 05:06:00,533.019,533.069,533.019,533.019,23.0,532.9852666666667,533.0368562344629,37.237237237236975,-0.0784177448272203,-0.0872393163116143,0.008821571484393997,7.504986125139723e-05,0.0499999999999545,0.0,532.979,0.0399999999999636,533.278785807894,7.3091796832817195,0.006155943992553148,533.3808768453011,532.750023154699,0.63085369060218,2.6557785299296324,12259.437,0.03999999999996362,53.57142857142567,0.03999999999996362
2024-06-07 05:07:00,533.039,533.04,533.039,533.039,110.0,532.9752666666667,533.037124205155,55.14403292180732,-0.07110562067543924,-0.0840125771843793,0.012906956508940054,3.752211459628896e-05,0.0009999999999763,0.0,533.019,0.0199999999999818,533.2777734321025,17.906795684570348,0.007312124151781063,533.3333172132309,532.7656827867693,0.5676344264616091,2.4419493852322867,58634.29,0.01999999999998181,85.00000000000853,0.01999999999998181
2024-06-07 05:08:00,533.079,533.079,532.979,532.979,3.0,532.9746,533.0298586795107,56.184486373177556,-0.06935275279954567,-0.08108061230741258,0.011727859507866908,-0.00011256212022,0.099999999999909,-0.099999999999909,533.039,0.0399999999999636,533.2777390336571,1.040453451370233,0.0017528678758935712,533.2722265123989,532.7878734876012,0.48435302479765596,2.2092290057933153,1598.9370000000001,-0.03999999999996362,52.380952380978165,0.03999999999996362
2024-06-07 05:09:00,532.979,532.98,532.929,532.929,14.0,532.9752,533.0172513445718,51.83752417795087,-0.07117768249452183,-0.07910002634483443,0.007922343850312596,-9.38123265645796e-05,0.0510000000000445,-0.0500000000000682,532.979,0.0,533.2775517624948,-4.346962195226688,-0.0018249296949761629,533.2185191281839,532.803680871816,0.41483825636782967,1.905965267270182,7461.005999999999,-0.05000000000006821,28.571428571413104,0.0
2024-06-07 05:10:00,532.979,532.98,532.899,532.9,136.0,532.9745333333333,533.0025949265004,46.228239845261086,-0.07410971934962163,-0.07810196494579187,0.0039922455961702435,-5.441625432278663e-05,0.0810000000000172,-0.0790000000000645,532.929,0.0500000000000682,533.2755924752929,-5.609284332689782,-0.0029320368550997955,533.17744858009,532.81095141991,0.3664971601799607,1.6501596286547837,72474.4,-0.1190000000000282,0.5555555555425729,0.05000000000006821
2024-06-07 05:11:00,532.979,532.98,532.899,532.939,96.0,532.9745333333334,532.9946455606878,53.771760154738914,-0.07245123290442734,-0.07697181853751897,0.004520585633091628,7.318446237558618e-05,0.0810000000000172,-0.0400000000000773,532.9,0.0790000000000645,533.2743639888986,7.543520309477827,0.001658486445194285,533.1142637376952,532.8422362623048,0.27202747539035954,1.4304999126330955,51162.144,-0.10000000000002274,22.222222222208188,0.07900000000006457
2024-06-07 05:12:00,532.91,532.94,532.879,532.939,140.0,532.9771333333333,532.9876898656019,52.85996055226882,-0.07032619386154693,-0.07564269360232456,0.005316499740777636,0.0,0.0610000000000354,0.0289999999999963,532.939,-0.0289999999999963,533.2725884355028,-0.9117996024700972,0.0021250390428804167,533.0596410342658,532.8718589657343,0.1877820685315328,1.06098821861738,74611.45999999999,-0.04000000000007731,29.999999999982947,-0.028999999999996362
2024-06-07 05:13:00,532.949,532.95,532.929,532.929,29.0,532.9784,532.9803536324016,45.63318777291487,-0.0686575599236221,-0.07424566686658407,0.005588106942961968,-1.87638735389406e-05,0.0210000000000718,-0.0199999999999818,532.939,0.0099999999999909,533.2722120353582,-7.226772779353944,0.0016686339379248238,533.0573447033107,532.8681552966893,0.18918940662138084,0.7374388110527098,15454.940999999999,0.0,24.99999999998579,0.009999999999990905
2024-06-07 05:15:00,533.019,533.02,532.919,532.92,21.0,532.9751333333332,532.9728094283514,40.96109839815749,-0.06728575202441789,-0.07285368389815083,0.005567931873732945,-1.6887803065746e-05,0.100999999999999,-0.0990000000000463,532.929,0.0900000000000318,533.2719328501869,-4.672089374757384,0.0013718078992042138,533.0573447033107,532.8681552966893,0.18918940662138084,0.7466444937500615,11191.32,0.01999999999998181,20.49999999997698,0.09000000000003183
2024-06-07 05:17:00,532.979,532.98,532.979,532.979,5.0,532.9738,532.9735832498075,43.42105263158354,-0.06073763185236203,-0.07043047348899308,0.009692841636631047,0.0001107108008708,0.0009999999999763,0.0,532.92,0.0590000000000827,533.2718775756662,2.4599542334260533,0.00654812017205586,533.0576758524347,532.8747241475654,0.18295170486931056,0.73397275156977,2664.8950000000004,0.04000000000007731,50.00000000002842,0.059000000000082764
2024-06-07 05:18:00,532.89,532.89,532.869,532.87,6.0,532.9625333333333,532.9606353435815,39.20792079207542,-0.0636103282207614,-0.06906644443534675,0.0054561162145853465,-0.0002045108719106,0.0209999999999581,-0.0199999999999818,532.979,-0.0890000000000554,533.2717865982494,-4.213131839508122,-0.0028726963683993745,533.0632998043637,532.8622001956363,0.20109960872741794,0.7822199179560592,3197.2200000000003,-0.06899999999995998,0.4761904761793911,-0.08900000000005548
2024-06-07 05:19:00,532.87,532.9,532.829,532.83,1054.0,532.9526,532.9443059256339,31.287128712874633,-0.06832699542417231,-0.06891855463311186,0.0005915592089395516,-7.506521290367996e-05,0.0710000000000263,-0.0399999999999636,532.87,0.0,533.2548897597794,-7.920792079200787,-0.004716667203410907,533.0730029641012,532.845497035899,0.22750592820216298,0.9036426285030745,561602.8200000001,-0.0989999999999327,0.400000000036016,0.0
2024-06-07 05:20:00,532.83,532.86,532.829,532.86,784.0,532.942,532.9337676849296,35.140186915887725,-0.06885057234512715,-0.06890495817551492,5.4385830387776446e-05,5.630313608473436e-05,0.0310000000000627,0.0299999999999727,532.83,0.0,533.2439662691413,3.8530582030130915,-0.000523576920954838,533.0770686558562,532.8364313441439,0.24063731171236213,0.9448015664933371,417762.24,-0.05999999999994543,12.400000000025102,0.0
2024-06-07 05:21:00,532.84,532.84,532.829,532.83,190.0,532.9294,532.9207967243135,35.8095238095231,-0.07086932266952317,-0.06929783107431657,-0.0015714915952066005,-5.629996621991928e-05,0.0110000000000809,-0.0099999999999909,532.86,-0.0199999999999818,533.2412095892332,0.669336893635375,-0.0020187503243960236,533.0825547798711,532.8170452201289,0.26550955974221324,1.0291792846967092,101237.70000000001,-0.1490000000000009,0.400000000036016,-0.01999999999998181
2024-06-07 05:22:00,532.87,532.88,532.869,532.88,402.0,532.9228,532.9156971337743,37.00934579439082,-0.06765473306427339,-0.06896921147230795,0.0013144784080345584,9.383856014100188e-05,0.0109999999999672,0.0099999999999909,532.83,0.0399999999999636,533.2361910555056,1.199821984867718,0.0032145896052497847,533.0779799840873,532.8097200159127,0.26825996817456144,1.0551070088145,214217.76,0.009999999999990905,20.400000000017826,0.03999999999996362
2024-06-07 05:23:00,532.92,532.92,532.919,532.92,100.0,532.9162,532.9162349920525,39.27927927927577,-0.061174302654876556,-0.06741022970882167,0.0062359270539451145,7.506380423349945e-05,0.0009999999999763,0.0,532.88,0.0399999999999636,533.2351020183233,2.2699334848849517,0.006480430409396831,533.0646104448803,532.8111895551198,0.25342088976049126,1.0409507193186793,53291.99999999999,0.08999999999991815,36.400000000003274,0.03999999999996362
2024-06-07 05:24:00,532.93,532.93,532.849,532.85,212.0,532.9036,532.907955618046,38.58407079645729,-0.06098394489640668,-0.06612497274633868,0.005141027849931992,-0.000131351797643,0.0809999999999036,-0.0799999999999272,532.92,0.0099999999999909,533.2323104698079,-0.6952084828184795,0.00019035775846987235,533.0624131928994,532.8004868071007,0.261926385798688,1.0264700677816168,112964.20000000001,-0.009999999999990905,10.994764397941596,0.009999999999990905
2024-06-07 05:25:00,532.92,532.92,532.919,532.92,59.0,532.8996666666667,532.9094611657903,49.230769230767734,-0.05455578488738411,-0.06381113517454777,0.009255350287163663,0.0001313690532043,0.0009999999999763,0.0,532.85,0.0699999999999363,533.2316816925439,10.646698434310444,0.0064281600090225766,533.0508467139204,532.8021532860795,0.24869342784086257,1.0139437854496507,31442.28,0.08999999999991815,47.64397905758819,0.06999999999993634
2024-06-07 05:26:00,532.9,532.93,532.899,532.929,78.0,532.8996666666667,532.9119035200665,52.56637168141639,-0.04817981012377004,-0.06068487016439223,0.012505060040622192,1.6888088268496304e-05,0.030999999999949,0.0289999999999963,532.92,-0.0199999999999818,533.2308781948745,3.3356024506486577,0.006375974763614067,533.0385197069379,532.8054802930619,0.2330394138759857,0.9620197503443133,41568.462,0.04899999999997817,52.35602094241181,-0.01999999999998181
2024-06-07 05:27:00,532.93,532.93,532.899,532.9,141.0,532.8996666666667,532.9104155800582,46.4864864864866,-0.04494872094858238,-0.057537640321230266,0.012588919372647889,-5.441625432278663e-05,0.030999999999949,-0.0299999999999727,532.929,0.0009999999999763,533.2292979948517,-6.079885194929794,0.0032310891751876625,533.0317559457764,532.8043440542236,0.22741189155271968,0.9046446816586299,75138.9,-0.01999999999998181,37.17277486911774,0.0009999999999763531
2024-06-07 05:28:00,532.939,532.98,532.939,532.979,301.0,532.9023333333333,532.9189886325508,53.15457413249871,-0.035603010387376344,-0.05315071433445948,0.01754770394708314,0.0001482454494277,0.0410000000000536,0.0400000000000773,532.9,0.0389999999999872,533.226771936295,6.668087646012111,0.009345710561206033,533.0235154901752,532.8085845098249,0.21493098035034564,0.9046446816586299,160426.679,0.1290000000000191,78.53403141364747,0.03899999999998727
2024-06-07 05:31:00,533.079,533.079,533.039,533.039,11.0,532.909,532.933990053482,58.040935672517314,-0.023088815384880945,-0.047138334544543775,0.02404951915966283,0.0001125747918773,0.0399999999999636,-0.0399999999999636,532.979,0.099999999999909,533.2267027081377,4.886361540018605,0.012514195002495399,533.0235154901752,532.8085845098249,0.21493098035034564,0.9341295413661977,5863.429,0.1190000000000282,84.00000000001455,0.09999999999990905
2024-06-07 05:32:00,533.079,533.079,533.079,533.079,2.0,532.9190000000001,532.9521162967968,61.11888111888359,-0.009830243056740073,-0.03967671624698304,0.029846473190242966,7.504141348002591e-05,0.0,0.0,533.039,0.0399999999999636,533.226692807829,3.0779454463662788,0.013258572328140872,533.0483266981595,532.7937733018406,0.2545533963188973,1.0049029804178677,1066.158,0.14999999999997726,100.0,0.03999999999996362
2024-06-07 05:33:00,533.079,533.079,533.079,533.079,1.0,532.9296,532.9679767596972,57.6219512195085,0.0006695528477393964,-0.03160746242803855,0.03227701527577795,0.0,0.0,0.0,533.079,0.0,533.2266878581721,-3.4969298993750897,0.01049979590447947,533.0741572222025,532.7829427777974,0.2912144444051137,1.1264590538728738,533.079,0.17899999999997362,100.0,0.0
2024-06-07 05:34:00,533.079,533.079,533.039,533.039,59.0,532.9336,532.976854664735,64.39522998297139,0.005697375247564196,-0.024146494892918004,0.0298438701404822,-7.503578268874822e-05,0.0399999999999636,-0.0399999999999636,533.079,0.0,533.22631747943,6.7732787634628835,0.0050278223998247995,533.0884533812693,532.7825466187305,0.3059067625388252,1.18966297750746,31449.301,0.05999999999994543,84.00000000001455,0.0
2024-06-07 05:35:00,533.029,533.03,533.029,533.029,500.0,532.9442,532.9833728316431,67.86355475763656,0.00877390419054791,-0.017562415076224823,0.026336319266772733,-1.8760353370006477e-05,0.0009999999999763,0.0,533.039,-0.0099999999999909,533.2230719126259,3.4683247746651773,0.003076528942983714,533.0985792181236,532.7814207818762,0.31715843624738227,1.2268178349093986,266514.5,-0.009999999999990905,80.00000000001819,-0.009999999999990905
2024-06-07 05:36:00,533.079,533.079,533.009,533.019,85.0,532.9568,532.9878262276877,64.8044692737507,0.010286581804621164,-0.011992615700055626,0.02227919750467679,-1.876070532746965e-05,0.0699999999999363,-0.0599999999999454,533.029,0.0499999999999545,533.2225028704523,-3.059085483885866,0.0015126776140732545,533.1064613314305,532.7815386685694,0.3249226628611268,1.2569653933389466,45306.615,-0.05999999999994543,76.00000000002183,0.049999999999954525
