,Open,High,Low,Close,Volume,Previous_Close,True_Range,RSI,MACD,MACD_Signal,MACD_Hist,BB_High,BB_Low,BB_Width,Historical_Volatility,Price_Volume,Momentum,Stochastic_Oscillator,Gap,Volume_Change,EMA_50,EMA_200,ATR,MFI,CCI
2024-06-11 04:10:00,533.557,533.668,533.557,533.667,189.0,533.518,0.14999999999997726,56.23221400114034,0.05462411371070175,0.05612331909796729,-0.0014992053872655425,533.8142636603056,533.2934363396944,0.5208273206112608,0.005894124492334661,100863.06300000001,0.13900000000001,32.00514138817702,0.03899999999998727,-0.881875,533.5009871825696,533.5350594018435,0.16357142857142598,99.29266868023517,34.13389785004714
2024-06-11 04:11:00,533.687,533.687,533.617,533.617,51.0,533.667,0.07000000000005002,54.67625899280553,0.05268227646797641,0.05543511057196912,-0.002752834103992713,533.819195720704,533.3054042792961,0.513791441407875,0.0059165210926502895,27214.466999999997,-0.05000000000006821,25.097024579554184,0.01999999999998181,-0.7301587301587302,533.5055367048218,533.5358747311784,0.16642857142857434,99.29269492638593,34.475783970348324
2024-06-11 04:12:00,533.677,533.677,533.677,533.677,1.0,533.617,0.06000000000005912,56.80216802167948,0.05534685097620695,0.05541745865281669,-7.060767660974077e-05,533.8293280670871,533.3186719329128,0.510656134174269,0.005920287076032606,533.677,0.029999999999972715,29.769959404603185,0.06000000000005912,-0.9803921568627451,533.512260755613,533.537278962709,0.1689285714285802,99.40468008258897,47.64433874097125
2024-06-11 04:13:00,533.717,533.717,533.717,533.717,180.0,533.677,0.03999999999996362,42.036363636361784,0.05999463042314801,0.05633289300688296,0.0036617374162650485,533.840809172744,533.3370908272561,0.5037183454878686,0.004186836570399945,96069.06,0.15999999999996817,35.18267929634362,0.03999999999996362,179.0,533.520289745589,533.5390672317368,0.1352857142857228,16.542098225624073,61.740365385585946
2024-06-11 04:15:00,533.737,533.767,533.727,533.727,118.0,533.717,0.05000000000006821,60.184237461615176,0.0637500743724786,0.05781632928000209,0.005933745092476503,533.8504722338633,533.3578277661367,0.49264446772667725,0.0024998919282359505,62979.786,0.11000000000001364,87.0967741935259,0.01999999999998181,-0.34444444444444444,533.5283960300758,533.5409372095305,0.08678571428572468,19.620868489863412,67.18050324490684
2024-06-11 04:17:00,533.707,533.717,533.627,533.627,249.0,533.727,0.10000000000002274,47.86780383794895,0.057988669211681554,0.05785079726633799,0.00013787194534356506,533.8461244105823,533.3820755894177,0.4640488211646243,0.002408203882761813,132873.123,0.0,54.83870967739569,-0.01999999999998181,1.1101694915254239,533.5322628524258,533.5417935557043,0.08385714285715754,21.730515856970825,17.979267852118845
2024-06-11 04:19:00,533.627,533.628,533.557,533.557,610.0,533.627,0.07100000000002638,45.44534412955278,0.04722986267029228,0.05572661034712885,-0.008496747676836572,533.839977791616,533.399122208384,0.44085558323195073,0.002464592443159699,325469.77,0.009999999999990905,32.25806451613021,0.0,1.4497991967871484,533.5332329366444,533.5419448636078,0.08600000000001273,19.545843779626864,-31.241741163704884
2024-06-11 04:20:00,533.518,533.568,533.517,533.518,91.0,533.557,0.05099999999993088,47.918890074706965,0.03515125512160466,0.051611539302024015,-0.01646028418041935,533.834029147762,533.4120708522379,0.42195829552406394,0.002378724647280053,48550.138000000006,-0.1490000000000009,19.6774193548464,-0.03899999999998727,-0.8508196721311475,533.5326355665799,533.5417066062585,0.08171428571429422,20.21825599440811,-66.4500002711822
2024-06-11 04:21:00,533.508,533.508,533.507,533.508,16.0,533.518,0.011000000000080945,43.85569334836919,0.024489653707405523,0.046187162183100317,-0.021697508475694793,533.8247698124283,533.4295301875718,0.39523962485645825,0.0023172508815920497,8536.128,-0.1089999999999236,16.451612903237045,-0.009999999999990905,-0.8241758241758241,533.5316694659297,533.5413712171414,0.07742857142858384,12.289766161813702,-92.60978831917213
2024-06-11 04:22:00,533.488,533.488,533.487,533.488,4.0,533.508,0.02100000000007185,42.251950947608336,0.014262021218200971,0.03980213399012045,-0.025540112771919476,533.7494411438407,533.4600588561592,0.2893822876815193,0.0023138495848412624,2133.952,-0.029999999999972715,10.000000000018337,-0.01999999999998181,-0.75,533.529956937854,533.5408401602544,0.0739285714285854,8.542835010861083,-119.47793830477566
2024-06-11 04:23:00,533.448,533.488,533.447,533.488,190.0,533.488,0.04100000000005366,46.38922888617084,0.006086388684252597,0.03305898492894688,-0.02697259624469428,533.7529104431429,533.4525895568571,0.3003208862858173,0.002234994206767529,101362.72000000002,-0.17899999999997362,12.812500000014765,-0.04000000000007731,46.5,533.5283115677421,533.5403143875157,0.07114285714288014,18.25864076987854,-117.0798436702705
2024-06-11 04:24:00,533.448,533.478,533.438,533.478,231.0,533.488,0.05000000000006821,36.63366336633313,-0.0011861027733175433,0.026209967388493995,-0.027396070161811538,533.7500782233485,533.4365217766515,0.3135564466970209,0.001965929042572516,123233.41799999999,-0.13900000000001,12.158054711232756,-0.04000000000007731,0.21578947368421053,533.5263385650856,533.5396943438589,0.0660714285714578,15.259976308029977,-109.60956780408266
2024-06-11 04:26:00,533.428,533.428,533.328,533.328,1005.0,533.478,0.14999999999997726,32.09417596034811,-0.018836218840988295,0.01720073014259754,-0.03603694898358584,533.7715634223513,533.3831365776488,0.3884268447025079,0.002234956432691351,535994.64,-0.3490000000000464,0.0,-0.049999999999954525,3.35064935064935,533.518560582141,533.5375879324772,0.07321428571430845,11.889249440231424,-154.70756682751767
2024-06-11 04:27:00,533.308,533.329,533.298,533.318,311.0,533.328,0.03099999999994907,36.072423398326976,-0.03324772038854462,0.007111040036369107,-0.04035876042491373,533.7916540741131,533.3391459258868,0.4525081482263431,0.0021321828215127873,165861.898,-0.3990000000000009,4.264392324089475,-0.01999999999998181,-0.690547263681592,533.5106954612728,533.5354029779252,0.06400000000002137,16.610977233907988,-150.27924486432153
2024-06-11 04:28:00,533.388,533.388,533.388,533.388,100.0,533.318,0.07000000000005002,28.16901408451156,-0.03857584587012752,-0.002026337144930219,-0.036549508725197306,533.7920755545649,533.315824445435,0.476251109129862,0.001784548604612537,53338.8,-0.3389999999999418,19.189765458426876,0.07000000000005002,-0.6784565916398714,533.5058838745563,533.5339362816275,0.05828571428574086,14.258276631596246,-95.14803664901692
2024-06-11 04:29:00,533.398,533.448,533.398,533.448,110.0,533.388,0.05999999999994543,36.97996918336037,-0.03752436759077682,-0.00912594323409954,-0.02839842435667728,533.7850131591784,533.3049868408215,0.48002631835697684,0.001870670865702117,58679.28,-0.17899999999997362,31.982942430695303,0.009999999999990905,0.10000000000000009,533.5036139186914,533.5330811942481,0.05757142857144767,15.83060331223409,-64.27422016611521
2024-06-11 04:30:00,533.378,533.378,533.358,533.358,340.0,533.448,0.09000000000003183,26.509572901319146,-0.04345241888086093,-0.01599123836345182,-0.027461180517409114,533.7896983005727,533.2814016994274,0.5082966011452754,0.0018574553305812072,181341.71999999997,-0.19900000000006912,12.793176972268425,-0.06999999999993634,2.090909090909091,533.4979035689388,533.5313390928128,0.059714285714302866,14.293171314263532,-90.47962113940278
2024-06-11 04:31:00,533.348,533.368,533.338,533.338,164.0,533.358,0.030000000000086402,21.244309559937506,-0.0491971608445283,-0.022632422859667118,-0.02656473798486118,533.7799261384012,533.2582738615988,0.5216522768023424,0.0017789919649818745,87467.432,-0.18000000000006366,8.52878464817895,-0.009999999999990905,-0.5176470588235293,533.4916328407452,533.529415320745,0.05900000000002592,9.26954622482566,-88.83032012195645
2024-06-11 04:32:00,533.368,533.378,533.368,533.378,316.0,533.338,0.04000000000007731,24.673439767787144,-0.04994649245895744,-0.028095236779525183,-0.021851255679432253,533.7709731280502,533.2433268719499,0.5276462561002973,0.0018366617749909734,168547.448,-0.12999999999999545,19.093078758960434,0.030000000000086402,0.9268292682926829,533.487176650912,533.5279087006381,0.05828571428574086,14.074283304766169,-68.00806337404182
2024-06-11 04:36:00,533.428,533.448,533.428,533.448,265.0,533.378,0.06999999999993634,36.4188163884692,-0.044380339251233636,-0.031352257273866875,-0.01302808197736676,533.7687214119259,533.2385785880739,0.5301428238519748,0.0018609430796677675,141363.72,-0.04000000000007731,45.454545454532926,0.049999999999954525,-0.1613924050632911,533.4856403116606,533.5271135891891,0.05614285714287754,21.075963887381945,-32.73441659491228
2024-06-11 04:37:00,533.418,533.418,533.418,533.418,3.0,533.448,0.029999999999972715,38.77221324717256,-0.041906796547209524,-0.03346316512853541,-0.008443631418674116,533.7472021396894,533.2351978603107,0.5120042793787434,0.0018035151859847611,1600.254,-0.07000000000005002,44.44444444444912,-0.029999999999972715,-0.9886792452830189,533.482987750419,533.526027881834,0.05321428571430228,25.143906165920058,-39.65938836251966
2024-06-11 04:39:00,533.338,533.349,533.278,533.288,369.0,533.418,0.13999999999998636,33.802816901407994,-0.049861635778484015,-0.036742859258525135,-0.01311877651995888,533.7388686949063,533.2106313050937,0.5282373898126025,0.002034031198285983,196783.272,-0.18999999999994088,4.347826086952224,-0.08000000000004093,122.0,533.4753411719713,533.5236594451989,0.0595714285714491,23.102988944867747,-87.14879790337142
2024-06-11 04:40:00,533.288,533.329,533.268,533.328,908.0,533.288,0.06099999999992178,37.83783783783369,-0.052334952717274064,-0.03986127795027492,-0.012473674766999142,533.71106914654,533.20353085346,0.5075382930799606,0.002083097187653127,484261.82399999996,0.0,27.272727272699086,0.0,1.4607046070460705,533.469563086796,533.5217125850477,0.0631428571428663,39.36466078309158,-78.21298763837767
2024-06-11 04:43:00,533.348,533.349,533.318,533.338,47.0,533.328,0.031000000000062755,39.7260273972543,-0.05287860612838813,-0.042464743585897566,-0.010413862542490562,533.6656918727464,533.2110081272536,0.45468374549272994,0.0020897463417453364,25066.886,0.01999999999998181,31.818181818148933,0.01999999999998181,-0.948237885462555,533.464403750059,533.5198845991268,0.06385714285715137,40.05454877755011,-60.369868326582136
2024-06-11 04:45:00,533.318,533.319,533.268,533.268,1731.0,533.338,0.06999999999993634,36.24999999999752,-0.05828598579660138,-0.04562899202803833,-0.012656993768563052,533.6104259382166,533.2203740617836,0.3900518764330627,0.0021389107200974165,923086.908,-0.12000000000000455,0.0,-0.01999999999998181,35.829787234042556,533.4567016422135,533.5173782847077,0.06592857142857156,29.594273938095682,-89.4532640571492
2024-06-11 04:46:00,533.258,533.259,533.178,533.179,25.0,533.268,0.09000000000003183,32.992036405005095,-0.06895802415999697,-0.05029479845443006,-0.01866322570556691,533.5886054050167,533.1973945949834,0.3912108100332716,0.0022155196612951406,13329.474999999999,-0.26900000000000546,0.3703703703616372,-0.009999999999990905,-0.9855574812247256,533.4458113817345,533.5140113366011,0.06878571428571181,30.66528450525614,-135.27334240805618
2024-06-11 04:47:00,533.209,533.209,533.188,533.189,505.0,533.179,0.029999999999972715,40.59539918809031,-0.07573574055118115,-0.05538298687378028,-0.020352753677400873,533.5744371988654,533.1747628011343,0.39967439773113256,0.0019296396923644743,269260.445,-0.16899999999998272,4.074074074062222,0.029999999999972715,19.2,533.4357403471568,533.5107773929534,0.060214285714282924,33.61849096611958,-129.04625629751595
2024-06-11 04:48:00,533.189,533.189,533.029,533.039,4700.0,533.189,0.15999999999996817,34.129692832763,-0.09214864381431198,-0.06273611826188662,-0.029412525552425364,533.589190542174,533.1121094578259,0.47708108434812857,0.002228509102648689,2505283.3,-0.29899999999997817,2.3866348448666628,0.0,8.306930693069306,533.4201819021703,533.506083090536,0.06942857142857,18.225027950417683,-167.47833134809275
2024-06-11 04:49:00,533.059,533.079,533.039,533.039,29.0,533.039,0.03999999999996362,28.430160692205888,-0.10395762906250638,-0.07098042042201058,-0.0329772086404958,533.5914372154899,533.06296278451,0.5284744309799407,0.0021019782893539054,15458.131,-0.3390000000000555,2.3866348448666628,0.01999999999998181,-0.9938297872340426,533.4052335922812,533.5014354975954,0.06728571428570669,17.309467855627247,-154.7602674091714
2024-06-11 04:50:00,533.039,533.099,533.039,533.099,113.0,533.039,0.06000000000005912,28.430160692215935,-0.10723865592012771,-0.07823206752163402,-0.029006588398493696,533.5793161221163,533.0361838778838,0.5431322442325381,0.0021020864505949845,60240.187000000005,-0.3489999999999327,16.706443914093775,0.0,2.896551724137931,533.3932244317996,533.497431164286,0.06728571428571481,17.334902219449106,-121.93425592949922
2024-06-11 04:51:00,533.149,533.149,533.148,533.149,100.0,533.099,0.049999999999954525,36.41092327698467,-0.10459856407430834,-0.08350536683216889,-0.021093197242139455,533.5572658381324,533.0243341618676,0.5329316762647522,0.002101844877418351,53314.9,-0.26900000000000546,28.639618138427085,0.049999999999954525,-0.11504424778761058,533.3836470031016,533.493964187527,0.06442857142856642,18.861777415940637,-77.5427646580079
2024-06-11 04:52:00,533.109,533.109,532.989,532.989,460.0,533.149,0.15999999999996817,30.803080308031937,-0.11410164238225207,-0.08962462194218553,-0.02447702044006654,533.5496956337311,532.9830043662689,0.5666912674621472,0.0023992194635222546,245174.94,-0.29899999999997817,0.0,-0.03999999999996362,3.5999999999999996,533.3681706500388,533.4889396682481,0.07371428571427227,18.27879784902308,-122.80475751201472
2024-06-11 04:53:00,532.999,533.0,532.999,532.999,74.0,532.989,0.010999999999967258,28.441410693964215,-0.11944904969050185,-0.0955895074918488,-0.02385954219865305,533.5555023572977,532.9442976427024,0.6112047145952602,0.002355362943294,39441.926,-0.3289999999999509,2.1786492374710402,0.009999999999990905,-0.8391304347826087,533.3536933696452,533.4840646466736,0.07164285714283583,15.364645599719935,-118.29923009502649
2024-06-11 04:54:00,532.979,533.01,532.979,532.999,96.0,532.999,0.03099999999994907,22.249690976512014,-0.12227737108935344,-0.10092708021134973,-0.021350290878003705,533.5573662882765,532.9105337117236,0.6468325765529244,0.002220752702288786,51167.904,-0.3389999999999418,4.555808656032672,-0.01999999999998181,0.29729729729729737,533.3397838257375,533.4792381327763,0.06885714285712245,12.75385468768421,-104.96003977321338
2024-06-11 04:55:00,532.969,532.97,532.969,532.969,110.0,532.999,0.029999999999972715,22.249690976512014,-0.12549298049202662,-0.10584026026748512,-0.019652720224541495,533.5484588385546,532.8775411614454,0.6709176771091734,0.0022207510957068647,58626.590000000004,-0.29899999999997817,0.0,-0.029999999999972715,0.14583333333333326,533.3252432835518,533.4741611364303,0.06885714285712245,12.606649201845997,-102.76896159426197
2024-06-11 04:56:00,532.979,532.98,532.929,532.929,127.0,532.969,0.051000000000044565,25.034770514598833,-0.12977309634311496,-0.1106268274826111,-0.019146268860503857,533.526241904611,532.847858095389,0.6783838092219412,0.002059919548756276,67681.983,-0.25,0.0,0.009999999999990905,0.15454545454545454,533.3097043312557,533.4687366475107,0.062499999999983756,12.944908853367181,-100.65156224439774
2024-06-11 04:57:00,532.89,532.9,532.849,532.85,81.0,532.929,0.07999999999992724,18.46965699208448,-0.1379495620801663,-0.11609137440212214,-0.02185818767804415,533.5223418946832,532.8009581053168,0.7213837893664277,0.0020186405653260697,43160.85,-0.3389999999999418,0.19999999999527063,-0.03899999999998727,-0.36220472440944884,533.2916767104222,533.4625800639534,0.063857142857127,3.1716605597984113,-115.63145565449665
2024-06-11 04:58:00,532.93,532.93,532.899,532.9,205.0,532.85,0.07999999999992724,22.5563909774405,-0.13879494620937294,-0.1206320887635723,-0.018162857445800637,533.5084569164776,532.7710430835225,0.7374138329550988,0.0021017576359731584,109244.5,-0.13900000000001,10.851063829774523,0.07999999999992724,1.5308641975308643,533.2763168394252,533.4569822523717,0.06735714285711733,5.001390786631347,-88.7712703651996
2024-06-11 04:59:00,532.91,532.94,532.909,532.92,104.0,532.9,0.04000000000007731,26.737967914431763,-0.1362801338183317,-0.12376169777452418,-0.012518436043807521,533.4801032982359,532.7535967017643,0.7265065964716086,0.0021107555147051346,55423.67999999999,-0.1190000000000282,17.317073170711755,0.009999999999990905,-0.4926829268292683,533.2623436300361,533.451639145383,0.06521428571427025,7.756316575463586,-76.08478193838995
2024-06-11 05:00:00,532.92,532.92,532.77,532.77,337.0,532.92,0.14999999999997726,24.721878862789566,-0.14472260121760883,-0.12795387846314113,-0.016768722754467696,533.4426097672141,532.7232902327859,0.719319534428223,0.0022860611989378517,179543.49,-0.3290000000000646,0.0,0.0,2.2403846153846154,533.2430360367014,533.4448566663244,0.06949999999998065,7.41279500304023,-105.57337168371254
2024-06-11 05:01:00,532.87,532.87,532.869,532.87,21.0,532.77,0.10000000000002274,32.25806451612904,-0.1417106015878744,-0.1307052230880878,-0.011005378499786611,533.3903746842824,532.7207253157175,0.669649368564933,0.00249429965091678,11190.27,-0.27899999999999636,23.86634844869376,0.10000000000002274,-0.9376854599406528,533.228407172517,533.4391366994954,0.07449999999998422,8.280288117824128,-80.99896913041536
2024-06-11 05:02:00,532.92,533.03,532.919,533.029,8.0,532.87,0.15999999999996817,49.4493392070489,-0.12505207650372085,-0.1295745937712144,0.004522517267493559,533.3591035307769,532.7260964692231,0.6330070615538261,0.00262825082728672,4264.232,0.03999999999996362,68.3377308707128,0.049999999999954525,-0.6190476190476191,533.2205872833987,533.4350557373114,0.07449999999998422,29.545844266676554,-25.408513083347014
2024-06-11 05:03:00,533.029,533.03,533.029,533.029,24.0,533.029,0.0009999999999763531,49.4493392070489,-0.11057543062293007,-0.12577476114155756,0.015199330518627485,533.3142234235748,532.7410765764254,0.5731468471494736,0.00262825082728672,12792.696,0.029999999999972715,68.3377308707128,0.0,2.0,533.2130740565988,533.4310153817163,0.07171428571427084,30.915788175803826,-3.5732323805970196
2024-06-11 05:04:00,532.959,532.96,532.959,532.959,1.0,533.029,0.07000000000005002,42.37472766883898,-0.10355725586589415,-0.12133126008642488,0.01777400422053073,533.2563432934352,532.7610567065648,0.4952865868704066,0.0026270606798029276,532.959,-0.04000000000007731,49.8680738786161,-0.07000000000005002,-0.9583333333333334,533.2031103681047,533.4263187112515,0.0724285714285559,26.431073379300415,-32.126833653304516
2024-06-11 05:05:00,533.049,533.129,533.049,533.129,60.0,532.959,0.17000000000007276,49.03660886319935,-0.08331729267035826,-0.11372846660321156,0.030411173932853308,533.2253915147041,532.7781084852959,0.44728302940825415,0.0029658314848238624,31987.74,0.15999999999996817,100.0,0.09000000000003183,59.0,533.2002040791594,533.4233603161147,0.08099999999999292,24.707269535305457,58.376509782801314
2024-06-11 05:06:00,533.129,533.129,533.099,533.129,27.0,533.129,0.029999999999972715,57.97266514806262,-0.06651028683143068,-0.1042848306488554,0.03777454381742472,533.2155459734987,532.7829540265012,0.4325919469974906,0.0026374707584663985,14394.483,0.20000000000004547,100.0,0.0,-0.55,533.1974117623297,533.4204313577454,0.07171428571427896,35.21810931176755,76.38537509893773
2024-06-11 05:07:00,533.129,533.129,533.069,533.069,73.0,533.129,0.06000000000005912,53.77155172413405,-0.057370777563505726,-0.09490202003178547,0.03753124246827974,533.1934413577823,532.7930586422179,0.40038271556431937,0.00269566478081787,38914.037,0.21899999999993724,83.28690807797969,0.0,1.7037037037037037,533.1923760069442,533.4169345283151,0.07521428571428553,35.2454173348531,65.26157706102974
2024-06-11 05:08:00,533.049,533.05,532.989,532.989,1011.0,533.069,0.07999999999992724,49.50396825396872,-0.055938161726089675,-0.08710924837064632,0.031171086644556645,533.1897812081959,532.7917187918042,0.3980624163916673,0.0027796856308878724,538851.8790000001,0.08900000000005548,61.002785515328185,-0.01999999999998181,12.849315068493151,533.1844004772602,533.412676473307,0.07871428571428396,20.511493887309555,10.337769112076757
2024-06-11 05:10:00,532.92,532.98,532.919,532.979,85.0,532.989,0.07000000000005002,50.506072874493434,-0.05497599077978066,-0.0806825968524732,0.02570660607269254,533.1855237962104,532.7899762037896,0.3955475924208258,0.00276984863282437,45303.215000000004,0.059000000000082764,58.21727019499675,-0.06900000000007367,-0.9159248269040554,533.1763455565833,533.4083612845179,0.08157142857143233,20.748475599047552,-23.655698878536487
2024-06-11 05:11:00,532.949,532.95,532.949,532.949,70.0,532.979,0.030000000000086402,51.022494887524566,-0.055988808519487065,-0.07574383918587597,0.01975503066638891,533.1715303144025,532.7889696855974,0.3825606288050949,0.002760945901989378,37306.43,0.17899999999997362,49.86072423397076,-0.030000000000086402,-0.17647058823529416,533.1674300445604,533.403790525468,0.08007142857143533,21.30975723798295,-26.926053953458176
2024-06-11 05:12:00,532.949,532.95,532.939,532.939,2.0,532.949,0.011000000000080945,54.895489548951126,-0.056941998389334,-0.07198347102656759,0.015041472637233586,533.1443555727813,532.7951444272187,0.34921114556254906,0.0026771157855796234,1065.878,0.06899999999995998,47.07520891363932,0.0,-0.9714285714285714,533.1584720035972,533.3991657441201,0.07514285714287487,22.139714499372616,-26.844854973672057
2024-06-11 05:13:00,532.9,532.95,532.899,532.949,54.0,532.939,0.051000000000044565,52.81933256616629,-0.05624216710918972,-0.06883521024309201,0.01259304313390229,533.1423435151142,532.7931564848858,0.34918703022844966,0.002651419200175145,28779.246,-0.08000000000004093,49.86072423397076,-0.03899999999998727,26.0,533.1502574152208,533.3946864829845,0.07307142857145468,13.000123774109625,-31.52446077482557
2024-06-11 05:14:00,532.959,532.96,532.959,532.959,2.0,532.949,0.011000000000080945,52.270081490103635,-0.054255209073630795,-0.06591921000919977,0.011664000935568977,533.1397516658842,532.7917483341159,0.34800333176826825,0.002648364795123834,1065.918,-0.07000000000005002,52.6462395543022,0.009999999999990905,-0.962962962962963,533.1427571244279,533.3903512940991,0.07100000000002638,8.001167761373921,-6.826186129188188
2024-06-11 05:15:00,532.959,532.96,532.939,532.939,101.0,532.959,0.02100000000007185,61.591220850476454,-0.05367562418450689,-0.06347049284426119,0.009794868659754305,533.1364064992462,532.7890935007539,0.3473129984922707,0.002317996073690199,53826.839,-0.01999999999998181,26.92307692305338,0.0,49.5,533.1347666489602,533.3858602364464,0.06178571428574742,9.227568715523816,-16.24311696049736
2024-06-11 05:16:00,532.939,532.94,532.839,532.84,26.0,532.939,0.10099999999999909,47.9395604395625,-0.06050728133197936,-0.06287785054180482,0.0023705692098254655,533.1383585236845,532.7742414763156,0.3641170473688362,0.0023439781263551326,13853.84,-0.28899999999998727,0.34482758619878573,0.0,-0.7425742574257426,533.1232071725304,533.3804287913077,0.0618571428571743,7.837932620987075,-72.88319639281183
2024-06-11 05:17:00,532.78,532.78,532.78,532.78,27.0,532.84,0.06000000000005912,30.20667726550309,-0.06995650238673079,-0.06429358091079002,-0.005662921475940774,533.1470877911387,532.7506122088613,0.39647558227738955,0.001927897547068376,14385.06,-0.3490000000000464,0.0,-0.06000000000005912,0.03846153846153855,533.1097480677254,533.3744543754739,0.05471428571432365,7.230880317730694,-128.3934212343536
2024-06-11 05:19:00,532.8,532.82,532.8,532.82,27.0,532.78,0.04000000000007731,34.37967115098051,-0.07337162996657298,-0.06610919072194661,-0.00726243924462637,533.1491589527609,532.7455410472389,0.4036179055219691,0.001978732744832319,14386.140000000001,-0.24899999999990996,11.461318051596558,0.01999999999998181,0.0,533.0983853984028,533.368937416514,0.05750000000004515,7.407961658899296,-97.74796172793175
2024-06-11 05:20:00,532.82,532.86,532.78,532.86,144.0,532.82,0.08000000000004093,42.253521126767325,-0.07202027260075283,-0.06729140709770787,-0.0047288655030449656,533.1499088597413,532.7407911402586,0.4091177194827651,0.0019635272445935156,76731.84,-0.1290000000000191,22.922636103160542,0.0,4.333333333333333,533.0890369514066,533.3638733626184,0.05821428571433022,15.211894047427805,-77.86673473283449
2024-06-11 05:22:00,532.86,532.86,532.859,532.86,5.0,532.86,0.0009999999999763531,21.321961620471626,-0.07014077298242682,-0.06786128027465166,-0.002279492707775166,533.1502075188713,532.7344924811288,0.4157150377425296,0.0012565398552769737,2664.3,-0.1190000000000282,22.922636103160542,0.0,-0.9652777777777778,533.080055110175,533.3588596973187,0.046142857142894754,12.391685259539628,-56.26165056473053
