Datetime,Open,High,Low,Close,Volume,Previous_Close,Gap,SMA_20,EMA_12,RSI,MACD,Signal,Upper_BB,Lower_BB,Volume_MA_20
2024-06-20 09:30:00-04:00,549.43,549.48,549.15,549.22,404483.0,548.49,0.9399999999999409,548.193,548.409433596205,75.61983471074562,0.1837463476413177,0.1020511353375078,548.8142415412018,547.5717584587982,259939.9
2024-06-20 09:31:00-04:00,549.21,549.22,548.87,548.9,129208.0,549.22,-0.009999999999990905,548.2315,548.484905350635,67.527675276752,0.2092690093724059,0.12349471014448743,548.9272699255914,547.5357300744085,259705.05
2024-06-20 09:32:00-04:00,548.9,549.04,548.81,548.94,99652.0,548.9,0.0,548.2755,548.5549199120758,67.8832116788324,0.2300714479437147,0.1448100577043329,549.0340713718566,547.5169286281433,258797.15
2024-06-20 09:33:00-04:00,548.94,549.05,548.89,549.01,92879.0,548.94,0.0,548.3205,548.6249322332949,74.23076923076991,0.24933180354298656,0.16571440687206362,549.1419102122129,547.4990897877872,258545.75
2024-06-20 09:34:00-04:00,549.02,549.1,548.94,548.98,67790.0,549.01,0.009999999999990905,548.371,548.6795580435572,70.3389830508491,0.2591872752684594,0.1844089805513428,549.2252130881029,547.516786911897,256824.45
2024-06-20 09:35:00-04:00,548.99,549.17,548.96,549.09,74326.0,548.98,0.009999999999990905,548.4265,548.742702959933,70.3389830508491,0.27273002633228316,0.20207318970753088,549.3172069929308,547.5357930070693,254478.15
2024-06-20 09:36:00-04:00,549.1,549.25,549.0,549.15,104399.0,549.09,0.009999999999990905,548.4849999999999,548.8053640430202,72.88135593220282,0.28501873413063095,0.21866229859215092,549.4054232435442,547.5645767564556,251632.25
2024-06-20 09:37:00-04:00,549.15,549.19,549.02,549.05,51938.0,549.15,0.0,548.5400000000001,548.843000344094,67.1111111111107,0.28342135438140303,0.23161410975000135,549.4572728457626,547.6227271542375,250454.25
2024-06-20 09:38:00-04:00,549.04,549.35,549.03,549.22,90920.0,549.05,-0.009999999999990905,548.603,548.9010002911565,68.10344827586236,0.2925012266077829,0.24379153312155766,549.5256072893796,547.6803927106203,252382.05
2024-06-20 09:39:00-04:00,549.21,549.31,549.15,549.3,60890.0,549.22,-0.009999999999990905,548.6804999999999,548.9623848617478,70.94017094016861,0.3026635056841087,0.2555659276340679,549.5608462236959,547.800153776304,246131.05
2024-06-20 09:40:00-04:00,549.28,549.4,549.2,549.39,88188.0,549.3,-0.01999999999998181,548.749,549.0281718060943,70.30567685589342,0.3143557356650035,0.267323889240255,549.6261460899135,547.8718539100865,238664.35
2024-06-20 09:41:00-04:00,549.4,549.45,549.34,549.42,92533.0,549.39,0.009999999999990905,548.8135,549.0884530666951,78.46889952152925,0.3223270755569274,0.2783245265035895,549.6887088471956,547.9382911528044,239166.8
2024-06-20 09:42:00-04:00,549.42,549.61,549.39,549.6,143216.0,549.42,0.0,548.89,549.1671525948959,78.87323943661866,0.33925815865688946,0.2905112529342495,549.7590224392357,548.0209775607643,242847.4
2024-06-20 09:43:00-04:00,549.62,549.78,549.56,549.77,78526.0,549.6,0.01999999999998181,548.9644999999999,549.2598983495274,79.35779816513613,0.36221831597265464,0.3048526655419305,549.8681178744658,548.060882125534,243197.15
2024-06-20 09:44:00-04:00,549.8,549.96,549.75,549.95,78972.0,549.77,0.029999999999972715,549.043,549.3660678342154,72.39263803680888,0.3904381735165998,0.3219697671368644,550.0037913404574,548.0822086595426,234211.65
2024-06-20 09:45:00-04:00,549.94,550.08,549.88,550.0,133683.0,549.95,-0.009999999999990905,549.1270000000001,549.4635958597207,90.44117647058866,0.41208691462918523,0.3399931966353286,550.1150144895083,548.1389855104918,224618.35
2024-06-20 09:46:00-04:00,550.0,550.0,549.89,550.0,68913.0,550.0,0.0,549.204,549.5461195736099,90.15151515151501,0.4243520318584615,0.3568649636799552,550.2129577738312,548.1950422261687,209002.15
2024-06-20 09:47:00-04:00,550.0,550.06,549.91,549.91,49430.0,550.0,0.0,549.288,549.6021011776699,83.58208955223716,0.42194604641849764,0.3698811802276637,550.233250732489,548.3427492675111,194485.45
2024-06-20 09:48:00-04:00,549.91,550.12,549.91,550.07,136631.0,549.91,0.0,549.3729999999999,549.6740856118745,87.07482993197031,0.4280160459010176,0.3815081533623345,550.2754434666117,548.4705565333882,180100.1
2024-06-20 09:49:00-04:00,550.07,550.09,549.98,550.01,95391.0,550.07,0.0,549.449,549.7257647485092,82.3943661971774,0.42310774297811804,0.38982807128549124,550.2924240987971,548.6055759012028,107098.4
2024-06-20 09:50:00-04:00,550.02,550.05,549.95,550.0,82805.0,550.01,0.009999999999990905,549.488,549.7679547872001,81.02189781021455,0.4136427450416704,0.3945910060367271,550.3585376438616,548.6174623561385,91014.5
2024-06-20 09:51:00-04:00,549.99,549.99,549.79,549.8,88430.0,550.0,-0.009999999999990905,549.533,549.7728848199386,75.51020408162823,0.38555885497703457,0.3927845758247886,550.3678740843679,548.6981259156321,88975.6
2024-06-20 09:52:00-04:00,549.79,550.04,549.79,549.98,50745.0,549.8,-0.009999999999990905,549.585,549.8047486937942,75.6756756756711,0.37352094845948614,0.3889318503517281,550.3934943771004,548.7765056228997,86530.25
2024-06-20 09:53:00-04:00,549.98,550.06,549.94,550.01,39028.0,549.98,0.0,549.635,549.8363258178258,74.82517482517105,0.3622260536270687,0.38359069100679627,550.4170216714682,548.8529783285318,83837.7
2024-06-20 09:54:00-04:00,550.01,550.03,549.84,549.84,27847.0,550.01,0.0,549.678,549.8368910766219,64.90066225165498,0.33568759125273573,0.37401007105598416,550.4007025302836,548.9552974697164,81840.55
2024-06-20 09:55:00-04:00,549.82,549.92,549.81,549.86,37676.0,549.84,-0.01999999999998181,549.7165,549.8404462956031,64.66666666666626,0.3126652906316849,0.3617411149711243,550.3875016079008,549.0454983920991,80008.05
2024-06-20 09:56:00-04:00,549.87,549.9,549.66,549.66,34110.0,549.86,0.009999999999990905,549.742,549.8126853270488,51.973684210524254,0.27511032244569833,0.34441495646603915,550.3589398161517,549.1250601838482,76493.6
2024-06-20 09:57:00-04:00,549.65,549.71,549.59,549.62,36645.0,549.66,-0.009999999999990905,549.7705,549.7830414305798,44.60431654676424,0.23936087076208423,0.3234041393252482,550.2991915327049,549.2418084672951,75728.95
2024-06-20 09:58:00-04:00,549.62,549.66,549.51,549.51,22905.0,549.62,0.0,549.7850000000001,549.7410350566445,33.33333333333333,0.19984935310958463,0.2986931820821155,550.2636604113417,549.3063395886585,72328.2
2024-06-20 09:59:00-04:00,549.5,549.61,549.45,549.61,62174.0,549.51,-0.009999999999990905,549.8005,549.7208758171607,35.766423357667136,0.1745927583320963,0.2738730973321117,550.2306517479078,549.3703482520923,72392.4
2024-06-20 10:00:00-04:00,549.6,549.81,549.59,549.74,61832.0,549.61,-0.009999999999990905,549.818,549.723817999136,41.333333333334956,0.1631855372576183,0.251735585317213,550.2040515372154,549.4319484627846,71074.6
2024-06-20 10:01:00-04:00,549.71,549.78,549.48,549.56,115644.0,549.74,-0.029999999999972715,549.825,549.6986152300382,38.99371069182498,0.1380296171878399,0.2289943916913384,550.1848537713502,549.4651462286499,72230.15
2024-06-20 10:02:00-04:00,549.56,549.73,549.54,549.71,36248.0,549.56,0.0,549.8305,549.7003667331093,38.60759493671036,0.12871338787749664,0.20893819092857005,550.1790594413059,549.4819405586942,66881.75
2024-06-20 10:03:00-04:00,549.71,549.82,549.64,549.8,80229.0,549.71,0.0,549.8320000000001,549.7156949280155,43.47826086956461,0.12712701576390373,0.1925759558956368,550.1797203957165,549.4842796042838,66966.9
2024-06-20 10:04:00-04:00,549.8,549.8,549.67,549.67,39362.0,549.8,0.0,549.818,549.70866493909,40.462427745664286,0.11406502033855759,0.17687376878422098,550.1682540430166,549.4677459569833,64986.4
2024-06-20 10:05:00-04:00,549.67,549.69,549.53,549.57,20565.0,549.67,0.0,549.7965,549.6873318715377,42.94478527607653,0.09455416899004376,0.16040984882538556,550.1524583061283,549.4405416938718,59330.5
2024-06-20 10:06:00-04:00,549.56,549.7,549.53,549.65,54472.0,549.57,-0.010000000000104592,549.779,549.6815885066858,39.21568627450747,0.08457211543793619,0.14524230214789569,550.1271620915854,549.4308379084146,58608.45
2024-06-20 10:07:00-04:00,549.63,549.63,549.45,549.45,46739.0,549.65,-0.01999999999998181,549.756,549.6459595056572,33.52941176470573,0.05983321746475667,0.12816048521126788,550.1277044665292,549.3842955334708,58473.9
2024-06-20 10:08:00-04:00,549.44,549.44,549.18,549.35,76914.0,549.45,-0.009999999999990905,549.72,549.6004272740176,34.969325153372864,0.03179182198766739,0.10888675256654778,550.1029525185837,549.3370474814163,55488.05
2024-06-20 10:09:00-04:00,549.36,549.37,549.1,549.11,54299.0,549.35,0.009999999999990905,549.675,549.5249769241688,29.72972972972873,-0.00968553141456141,0.08517229577032595,550.1208227166112,549.2291772833887,53433.45
2024-06-20 10:10:00-04:00,549.12,549.22,548.87,548.9,110992.0,549.11,0.009999999999990905,549.62,549.4288266281428,29.569892473117434,-0.05882379369359114,0.05637307787754253,550.1587314533755,549.0812685466245,54842.8
2024-06-20 10:11:00-04:00,548.9,548.93,548.63,548.68,184018.0,548.9,0.0,549.5640000000001,549.3136225315054,26.960784313723735,-0.11420193315791494,0.02225807567045104,550.2394460513829,548.8885539486173,59622.2
2024-06-20 10:12:00-04:00,548.67,548.74,548.52,548.53,131558.0,548.68,-0.009999999999990905,549.4915,549.1930652189661,26.44230769230643,-0.1682537297962199,-0.015844285422883145,550.2806441065856,548.7023558934144,63662.85
2024-06-20 10:13:00-04:00,548.52,548.83,548.43,548.73,152932.0,548.53,-0.009999999999990905,549.4275,549.1218244160483,29.816513761467533,-0.19273016613908567,-0.05122146156612365,550.2466362587696,548.6083637412304,69358.05
2024-06-20 10:14:00-04:00,548.73,548.85,548.67,548.7,89951.0,548.73,0.0,549.3705,549.0569283520409,25.000000000000014,-0.21210366850300488,-0.0833979029534999,550.2265982481175,548.5144017518825,72463.25
2024-06-20 10:15:00-04:00,548.7,548.84,548.58,548.63,84081.0,548.7,0.0,549.309,548.9912470671115,26.395939086294646,-0.23044924820692358,-0.11280817200418464,550.1932933544612,548.4247066455388,74783.5
2024-06-20 10:16:00-04:00,548.61,548.71,548.44,548.68,69955.0,548.63,-0.01999999999998181,549.26,548.9433629029405,22.459893048122737,-0.23820775939134364,-0.13788808948161646,550.1706157546039,548.3493842453961,76575.75
2024-06-20 10:17:00-04:00,548.69,548.8,548.66,548.79,69797.0,548.68,0.010000000000104592,549.2185,548.9197686101804,23.280423280421715,-0.23279681790461382,-0.15686983516621594,550.1356643943242,548.3013356056757,78233.35
2024-06-20 10:18:00-04:00,548.8,548.84,548.54,548.57,74719.0,548.79,0.009999999999990905,549.1714999999999,548.865958054768,22.22222222222159,-0.24345437864405994,-0.17418674386178476,550.1215199443359,548.221480055664,80824.05
2024-06-20 10:19:00-04:00,548.57,548.57,548.4,548.46,139415.0,548.57,0.0,549.114,548.8035029694191,22.11055276381728,-0.2578048392957726,-0.19091036294858232,550.0910934340408,548.1369065659593,84686.1
2024-06-20 10:20:00-04:00,548.46,548.59,548.4,548.53,103110.0,548.46,0.0,549.0535000000001,548.7614255895085,21.717171717170245,-0.2605260852275251,-0.2048335074043709,550.0171394826534,548.0898605173468,86750.0
2024-06-20 10:21:00-04:00,548.55,548.7,548.5,548.7,75165.0,548.53,0.01999999999998181,549.0105,548.7519754988149,30.769230769231214,-0.24612790371838855,-0.21309238666717445,549.9555474785628,548.0654525214371,84726.05
2024-06-20 10:22:00-04:00,548.71,548.86,548.7,548.82,60309.0,548.7,0.009999999999990905,548.966,548.7624408066895,36.54822335025469,-0.22246975121174728,-0.21496785957608902,549.8544854054426,548.0775145945574,85929.1
2024-06-20 10:23:00-04:00,548.82,549.04,548.79,549.02,76049.0,548.82,0.0,548.9269999999999,548.802065297968,47.66839378238254,-0.18544447786644014,-0.20906318323415926,549.7252375321849,548.1287624678149,85720.1
2024-06-20 10:24:00-04:00,549.01,549.02,548.69,548.69,99099.0,549.02,-0.009999999999990905,548.8779999999999,548.784824482896,44.878048780489294,-0.18064753176554404,-0.20338005294043623,549.6009646565565,548.1550353434434,88706.95
2024-06-20 10:25:00-04:00,548.7,549.13,548.65,549.12,49264.0,548.69,0.009999999999990905,548.8554999999999,548.8363899470659,59.73451327433851,-0.14052858502816434,-0.19080975935798186,549.5128143123009,548.1981856876989,90141.9
2024-06-20 10:26:00-04:00,549.13,549.15,549.04,549.09,60396.0,549.12,0.009999999999990905,548.8275,548.8754068782865,63.08411214953557,-0.10988805883755504,-0.17462541925389652,549.3819793668956,548.2730206331044,90438.1
2024-06-20 10:27:00-04:00,549.1,549.2,549.09,549.14,31571.0,549.09,0.009999999999990905,548.812,548.9161135123962,60.30150753768936,-0.08064105901496532,-0.15582854720611028,549.3073935170486,548.3166064829514,89679.7
2024-06-20 10:28:00-04:00,549.15,549.19,549.13,549.13,32106.0,549.14,0.009999999999990905,548.801,548.9490191258737,60.913705583756816,-0.05760547728482379,-0.136183933221853,549.2540551260716,548.3479448739284,87439.3
2024-06-20 10:29:00-04:00,549.12,549.15,549.07,549.08,37230.0,549.13,-0.009999999999990905,548.7995,548.9691700295855,61.53846153846513,-0.04288978815395694,-0.11752510420827378,549.2484273764932,548.3505726235068,86585.85
2024-06-20 10:30:00-04:00,549.06,549.17,548.94,549.1,55545.0,549.08,-0.020000000000095497,548.8095000000001,548.9892977173415,60.93750000000407,-0.029276187972754997,-0.09987532096117002,549.2764035738352,548.342596426165,83813.5
2024-06-20 10:31:00-04:00,549.12,549.33,549.12,549.26,42988.0,549.1,0.01999999999998181,548.8385000000001,549.0309442223659,61.928934010155565,-0.005513097369544084,-0.08100287624284484,549.3421404313623,548.3348595686379,76762.0
2024-06-20 10:32:00-04:00,549.28,549.39,549.28,549.37,56716.0,549.26,0.01999999999998181,548.8805,549.0831066496942,71.50537634408859,0.021942464754033608,-0.06041380804346916,549.4149736711535,548.3460263288465,73019.9
2024-06-20 10:33:00-04:00,549.36,549.36,549.17,549.21,87901.0,549.37,-0.009999999999990905,548.9045,549.1026287035874,69.63350785340697,0.030439643457611965,-0.042243117743252935,549.4534310184818,548.3555689815182,69768.35
2024-06-20 10:34:00-04:00,549.22,549.22,549.04,549.13,76349.0,549.21,0.009999999999990905,548.9259999999999,549.1068396722662,65.62500000000277,0.030368320294201112,-0.027720830135762126,549.4748897884767,548.3771102115231,69088.25
2024-06-20 10:35:00-04:00,549.13,549.13,548.87,548.94,88461.0,549.13,0.0,548.9415,549.0811720303791,56.185567010310784,0.014809667442023056,-0.01921473062020509,549.4724088532137,548.4105911467864,69307.25
2024-06-20 10:36:00-04:00,548.95,549.06,548.9,549.03,48949.0,548.94,0.009999999999990905,548.9590000000001,549.0732994103207,55.49738219895225,0.009630555749367886,-0.013445673346290496,549.4765204037676,548.4414795962325,68256.95
2024-06-20 10:37:00-04:00,549.04,549.13,548.98,549.13,56479.0,549.03,0.009999999999990905,548.976,549.0820225779637,53.038674033150215,0.01344030521249806,-0.008068477634532785,549.492482026895,548.459517973105,67591.05
2024-06-20 10:38:00-04:00,549.15,549.19,548.94,549.05,33373.0,549.13,0.01999999999998181,549.0000000000001,549.0770960275078,61.53846153846042,0.009890219404837808,-0.004476738226658667,549.4803945745573,548.5196054254429,65523.75
2024-06-20 10:39:00-04:00,549.05,549.15,548.99,549.13,19479.0,549.05,0.0,549.0335,549.0852351001989,50.41322314049556,0.013377870473959774,-0.0009058164865349785,549.4436488816997,548.6233511183003,59526.95
2024-06-20 10:40:00-04:00,549.13,549.14,548.92,548.94,27802.0,549.13,0.0,549.054,549.0628912386298,44.52554744525541,0.0008012111067046135,-0.0005644109678870601,549.3930016300254,548.7149983699745,55761.55
2024-06-20 10:41:00-04:00,548.95,549.0,548.88,548.98,33701.0,548.94,0.009999999999990905,549.068,549.0501387403791,44.11764705882377,-0.005870544364597663,-0.001625637647229181,549.3661063037208,548.7698936962792,53688.35
2024-06-20 10:42:00-04:00,548.98,548.99,548.84,548.88,46029.0,548.98,0.0,549.071,549.0239635495516,41.37931034482651,-0.019008010396305508,-0.0051021121970444465,549.3596556861735,548.7823443138266,52974.35
2024-06-20 10:43:00-04:00,548.88,549.0,548.8,549.0,42776.0,548.88,0.0,549.0699999999999,549.0202768496206,47.368421052630005,-0.019511631812633823,-0.007984016120162323,549.359536835039,548.7804631649609,51310.7
2024-06-20 10:44:00-04:00,549.02,549.07,548.97,549.02,31175.0,549.0,0.01999999999998181,549.0865,549.0202342573713,47.368421052630005,-0.01808841062245392,-0.010004895020620644,549.3163076997074,548.8566923002926,47914.5
2024-06-20 10:45:00-04:00,549.03,549.14,548.99,548.99,25251.0,549.02,0.009999999999990905,549.08,549.0155828331604,40.287769784172426,-0.019160377944899665,-0.011835991605476449,549.313147795688,548.8468522043121,46713.85
2024-06-20 10:46:00-04:00,548.97,548.97,548.79,548.8,31736.0,548.99,-0.01999999999998181,549.0655,548.9824162434434,30.612244897956344,-0.034938581654046175,-0.016456509615190396,549.3299935575818,548.8010064424183,45280.85
2024-06-20 10:47:00-04:00,548.79,548.85,548.72,548.74,76123.0,548.8,-0.009999999999990905,549.0455,548.9451214367598,32.84671532846478,-0.051688586478576326,-0.023502924987867584,549.3445141695317,548.7464858304681,47508.45
2024-06-20 10:48:00-04:00,548.74,548.77,548.67,548.71,54115.0,548.74,0.0,549.0245,548.9089489080275,34.09090909090851,-0.06661592830437257,-0.032125525651168586,549.3557798147874,548.6932201852126,48608.9
2024-06-20 10:49:00-04:00,548.73,548.84,548.69,548.72,61113.0,548.71,0.01999999999998181,549.0065000000001,548.879879845254,40.35087719298017,-0.07675426246066763,-0.0410512730130684,549.3632263434431,548.649773656557,49803.05
2024-06-20 10:50:00-04:00,548.71,548.91,548.71,548.9,30056.0,548.72,-0.009999999999990905,548.9965,548.8829752536765,44.71544715447132,-0.06946373494815816,-0.046733765400086356,549.3534033481146,548.6395966518853,48528.6
2024-06-20 10:51:00-04:00,548.91,549.02,548.91,548.97,29880.0,548.9,0.009999999999990905,548.982,548.8963636761878,43.33333333333429,-0.05737612809434722,-0.048862237938938534,549.3167017523901,548.6472982476098,47873.2
2024-06-20 10:52:00-04:00,548.97,548.97,548.85,548.92,35004.0,548.97,0.0,548.9595,548.9000000336973,44.44444444444444,-0.05124052582311833,-0.0493378955157745,549.2405862386864,548.6784137613137,46787.6
2024-06-20 10:53:00-04:00,548.91,548.94,548.79,548.83,54824.0,548.92,-0.009999999999990905,548.9404999999999,548.8892307977438,37.2881355932205,-0.05302897958995345,-0.050076112330610295,549.2009025222196,548.6800974777802,45133.75
2024-06-20 10:54:00-04:00,548.8,548.91,548.75,548.91,38880.0,548.83,-0.030000000000086402,548.9295,548.8924260596294,48.59813084111722,-0.04744410456851256,-0.04954971077819075,549.1743178697882,548.6846821302117,43260.3
2024-06-20 10:55:00-04:00,548.91,548.99,548.84,548.88,75167.0,548.91,0.0,548.9265,548.8905143581479,45.283018867922706,-0.04492097907234438,-0.04862396443702148,549.17224483964,548.68075516036,42595.6
2024-06-20 10:56:00-04:00,548.89,549.1,548.87,549.02,45030.0,548.88,0.009999999999990905,548.926,548.9104352261252,56.36363636363693,-0.03126416018983491,-0.04515200358758417,549.1708974004272,548.6811025995729,42399.65
2024-06-20 10:57:00-04:00,549.03,549.18,549.02,549.1,56882.0,549.02,0.009999999999990905,548.9245,548.9395990374906,54.71698113207729,-0.013826320208522702,-0.03888686691177188,549.1644539427278,548.6845460572721,42419.8
2024-06-20 10:58:00-04:00,549.11,549.17,549.05,549.15,26022.0,549.1,0.009999999999990905,548.9295,548.9719684163382,55.96330275229443,0.003981974024213741,-0.030313098724574758,549.1841803980622,548.6748196019378,42052.25
2024-06-20 10:59:00-04:00,549.18,549.27,549.16,549.23,35046.0,549.15,0.029999999999972715,548.9345000000001,549.0116655830554,60.52631578947526,0.024270729061072416,-0.019396333167445323,549.2089161263855,548.6600838736147,42830.6
2024-06-20 11:00:00-04:00,549.23,549.35,549.21,549.33,51315.0,549.23,0.0,548.954,549.0606401087392,75.23809523810317,0.04786709578149839,-0.00594364737765658,549.2805384637612,548.6274615362387,44006.25
2024-06-20 11:01:00-04:00,549.33,549.39,549.29,549.34,58847.0,549.33,0.0,548.972,549.1036185535486,80.00000000000455,0.06660650451362926,0.00856638300060059,549.3414433934279,548.6025566065721,45263.55
2024-06-20 11:02:00-04:00,549.33,549.36,549.17,549.18,64087.0,549.34,-0.009999999999990905,548.9870000000001,549.1153695453104,70.79646017698741,0.0677657962039575,0.020406265641271973,549.3649779997783,548.6090220002219,46166.45
2024-06-20 11:03:00-04:00,549.17,549.24,549.11,549.2,38953.0,549.18,-0.009999999999990905,548.9970000000001,549.1283896152627,71.05263157894632,0.06949725497895543,0.030224463508808665,549.3868231716544,548.6071768283457,45975.3
2024-06-20 11:04:00-04:00,549.21,549.21,549.1,549.19,41325.0,549.2,0.009999999999990905,549.0055,549.1378681359915,64.94845360824924,0.06926409869174677,0.03803239054539629,549.4047347942607,548.6062652057393,46482.8
2024-06-20 11:05:00-04:00,549.17,549.26,549.15,549.2,37946.0,549.19,-0.020000000000095497,549.0160000000001,549.1474268843006,62.63736263736251,0.0690898127267019,0.04424387498165741,549.4244579472024,548.6075420527977,47117.55
2024-06-20 11:06:00-04:00,549.21,549.35,549.14,549.35,32054.0,549.2,0.009999999999990905,549.0435,549.1785919790235,71.28712871287463,0.08013172756625409,0.051421445498576746,549.4645900640028,548.6224099359972,47133.45
2024-06-20 11:07:00-04:00,549.35,549.49,549.35,549.48,52410.0,549.35,0.0,549.0805,549.2249624437891,80.95238095237787,0.09823998873605433,0.060785154146072266,549.5189890323331,548.6420109676669,45947.8
