Datetime,Open,High,Low,Close,Volume,Previous_Close,Gap,SMA_20,EMA_12,RSI,MACD,Signal,Upper_BB,Lower_BB,Volume_MA_20
2024-04-25 09:30:00-04:00,499.19,499.32,498.91,499.25,698256.0,505.46,-6.269999999999982,505.538,504.7845474214954,2.6950354609928695,-0.5493311280792454,-0.09012358753488803,508.51343344915256,502.56256655084746,340090.1
2024-04-25 09:30:00-04:00,499.19,499.32,498.91,499.25,698256.0,499.25,-0.060000000000002274,505.21000000000004,503.9330785874192,2.6950354609928695,-0.9501422918166327,-0.262127328391237,509.29761930452906,501.122380695471,364881.4
2024-04-25 09:31:00-04:00,499.24,499.33,499.02,499.18,454782.0,499.25,-0.009999999999990905,504.87600000000003,503.2018357278162,2.6950354609928695,-1.2589243455502697,-0.4614867318230435,509.755026650106,499.99697334989406,380669.5
2024-04-25 09:31:00-04:00,499.24,499.33,499.02,499.18,454782.0,499.18,0.060000000000002274,504.54200000000003,502.58309176969067,2.6950354609928695,-1.4865008908338382,-0.6664895636252024,510.01573287426066,499.0682671257394,396457.6
2024-04-25 09:32:00-04:00,499.18,499.2,498.69,498.8,476884.0,499.18,0.0,504.18549999999993,502.0010776512767,0.0,-1.6781748121719033,-0.8688266133345426,510.1823499625636,498.1886500374363,409216.15
2024-04-25 09:32:00-04:00,499.18,499.2,498.69,498.8,476884.0,498.8,0.37999999999999545,503.829,501.5086041664649,0.0,-1.8092221885801223,-1.0569057283836585,510.2237178860308,497.43428211396923,421974.7
2024-04-25 09:33:00-04:00,498.79,498.85,498.62,498.71,535861.0,498.8,-0.009999999999990905,503.46849999999995,501.07804967931645,0.0,-1.898456204984484,-1.2252158237038238,510.17233480199576,496.76466519800414,441334.45
2024-04-25 09:33:00-04:00,498.79,498.85,498.62,498.71,535861.0,498.71,0.08000000000004093,503.10800000000006,500.713734344037,0.0,-1.946734067352736,-1.3695194724336064,510.0286923900514,496.18730760994873,460694.2
2024-04-25 09:34:00-04:00,498.7,498.8,498.44,498.47,306399.0,498.71,-0.009999999999990905,502.73900000000003,500.3685444449544,0.0,-1.9815188989249464,-1.4919193577318746,509.82902531357894,495.6489746864211,466512.0
2024-04-25 09:34:00-04:00,498.7,498.8,498.44,498.47,306399.0,498.47,0.22999999999996135,502.37,500.07646068419217,0.0,-1.9861905601405851,-1.5907735982136169,509.54595399854935,495.19404600145066,472329.8
